__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1779288971.769353,0.049240647,0.410839775,0.000000000,,,,,
1779288971.770146,,,,1779288971.770052910,0.753570156,-0.017724646,-1.048523395,-0.146593993
1779288971.770166,0.049211438,0.410594869,0.000000000,,,,,
1779288971.771144,,,,1779288971.771009684,0.753553817,-0.017679190,-1.048658531,-0.146214736
1779288971.771191,0.049182283,0.410350419,0.000000000,,,,,
1779288971.772010,,,,1779288971.771913528,0.753537736,-0.017634341,-1.048791525,-0.145840533
1779288971.772029,0.049182283,0.410350419,0.000000000,,,,,
1779288971.772993,0.049154490,0.410117389,0.000000000,,,,,
1779288971.773017,,,,1779288971.772875071,0.753520882,-0.017587236,-1.048930906,-0.145447520
1779288971.773792,0.049096605,0.409632058,0.000000000,,,,,
1779288971.773828,,,,1779288971.773750782,0.753505422,-0.017543972,-1.049058757,-0.145086552
1779288971.774760,0.049066354,0.409378426,0.000000000,,,,,
1779288971.774805,,,,1779288971.774668455,0.753489085,-0.017498162,-1.049193859,-0.144704338
1779288971.775649,0.049038550,0.409145308,0.000000000,,,,,
1779288971.775763,,,,1779288971.775584221,0.753473329,-0.017453894,-1.049324151,-0.144335001
1779288971.776591,0.049038550,0.409145308,0.000000000,,,,,
1779288971.776638,,,,1779288971.776547194,0.753457072,-0.017408098,-1.049458586,-0.143952907
1779288971.777598,0.048980565,0.408659152,0.000000000,,,,,
1779288971.777669,,,,1779288971.777445793,0.753440872,-0.017362396,-1.049592546,-0.143571605
1779288971.778421,0.048951026,0.408411493,0.000000000,,,,,
1779288971.778511,,,,1779288971.778380632,0.753424637,-0.017316502,-1.049726794,-0.143188694
1779288971.779321,0.049476674,0.405214756,0.000000000,,,,,
1779288971.779371,,,,1779288971.779247999,0.753409687,-0.017273680,-1.049850421,-0.142837981
1779288971.780352,,,,1779288971.780174255,0.753393955,-0.017229038,-1.049980503,-0.142465523
1779288971.780375,0.048891865,0.407915489,0.000000000,,,,,
1779288971.781176,0.048863993,0.407688402,0.000000000,,,,,
1779288971.781260,,,,1779288971.781099081,0.753378166,-0.017184140,-1.050111060,-0.142090928
1779288971.782115,,,,1779288971.781997681,0.753362677,-0.017140009,-1.050239131,-0.141722729
1779288971.782156,0.048835083,0.407446026,0.000000000,,,,,
1779288971.783071,,,,1779288971.782944918,0.753346731,-0.017094482,-1.050370977,-0.141342886
1779288971.783116,0.048805974,0.407201987,0.000000000,,,,,
1779288971.783957,,,,1779288971.783851385,0.753330880,-0.017049107,-1.050502032,-0.140964309
1779288971.783997,0.048805974,0.407201987,0.000000000,,,,,
1779288971.784793,0.048747751,0.406713863,0.000000000,,,,,
1779288971.784983,,,,1779288971.784747362,0.753315535,-0.017005118,-1.050628905,-0.140597297
1779288971.785817,,,,1779288971.785709620,0.753299231,-0.016958278,-1.050763707,-0.140206498
1779288971.785836,0.048718227,0.406466341,0.000000000,,,,,
1779288971.786663,,,,1779288971.786567450,0.753284635,-0.016915777,-1.050884381,-0.139858602
1779288971.786685,0.049257764,0.403204748,0.000000000,,,,,
1779288971.787581,0.048689583,0.406226202,0.000000000,,,,,
1779288971.787708,,,,1779288971.787515879,0.753269191,-0.016871205,-1.051012072,-0.139486729
1779288971.788555,,,,1779288971.788419962,0.753253502,-0.016825327,-1.051141788,-0.139110859
1779288971.788598,0.049200200,0.403091852,0.000000000,,,,,
1779288971.789482,0.048602014,0.405498801,0.000000000,,,,,
1779288971.789551,,,,1779288971.789343357,0.753238153,-0.016780873,-1.051268686,-0.138739970
1779288971.790275,0.048571825,0.405252647,0.000000000,,,,,
1779288971.790371,,,,1779288971.790232420,0.753223129,-0.016737274,-1.051392896,-0.138376205
1779288971.791218,0.048542720,0.405008657,0.000000000,,,,,
1779288971.791355,,,,1779288971.791174650,0.753207320,-0.016691295,-1.051523601,-0.137992586
1779288971.792165,0.048542720,0.405008657,0.000000000,,,,,
1779288971.792321,,,,1779288971.792111635,0.753191775,-0.016645965,-1.051652107,-0.137614385
1779288971.793058,0.048483976,0.404516188,0.000000000,,,,,
1779288971.793187,,,,1779288971.793024540,0.753176758,-0.016602109,-1.051776257,-0.137248474
1779288971.794059,0.048454190,0.404266492,0.000000000,,,,,
1779288971.794128,,,,1779288971.793963909,0.753160991,-0.016555965,-1.051906594,-0.136863485
1779288971.794936,,,,1779288971.794842482,0.753146460,-0.016513352,-1.052026716,-0.136507958
1779288971.794976,0.048425351,0.404024731,0.000000000,,,,,
1779288971.795771,0.048394974,0.403770079,0.000000000,,,,,
1779288971.795868,,,,1779288971.795721292,0.753131969,-0.016470773,-1.052146506,-0.136152712
1779288971.796748,,,,1779288971.796642065,0.753116923,-0.016426447,-1.052270874,-0.135782887
1779288971.796790,0.048394974,0.403770079,0.000000000,,,,,
1779288971.797630,0.048338805,0.403299218,0.000000000,,,,,
1779288971.797776,,,,1779288971.797578573,0.753101803,-0.016381830,-1.052395860,-0.135410636
1779288971.798614,0.048309524,0.403053761,0.000000000,,,,,
1779288971.798679,,,,1779288971.798542976,0.753086143,-0.016335520,-1.052525294,-0.135024270
1779288971.799500,0.048280027,0.402806496,0.000000000,,,,,
1779288971.799651,,,,1779288971.799450636,0.753071188,-0.016291198,-1.052648910,-0.134654483
1779288971.800359,0.048249377,0.402549564,0.000000000,,,,,
1779288971.800400,,,,1779288971.800290108,0.753057169,-0.016249573,-1.052764778,-0.134307199
1779288971.801332,0.048220010,0.402303393,0.000000000,,,,,
1779288971.801465,,,,1779288971.801251888,0.753042062,-0.016204620,-1.052889636,-0.133932154
1779288971.802315,0.048192404,0.402071978,0.000000000,,,,,
1779288971.802363,,,,1779288971.802212715,0.753026339,-0.016157723,-1.053019587,-0.133540891
1779288971.803214,0.048764998,0.399020517,0.000000000,,,,,
1779288971.803288,,,,1779288971.803115129,0.753012370,-0.016115454,-1.053135040,-0.133195022
1779288971.804078,,,,1779288971.804006338,0.752997874,-0.016072043,-1.053254844,-0.132832848
1779288971.804120,0.048131384,0.401560478,0.000000000,,,,,
1779288971.805012,0.048103084,0.401330062,0.000000000,,,,,
1779288971.805043,,,,1779288971.804971457,0.752982099,-0.016024688,-1.053385224,-0.132437754
1779288971.805961,0.048653010,0.398001798,0.000000000,,,,,
1779288971.806034,,,,1779288971.805865526,0.752967739,-0.015980970,-1.053503905,-0.132080128
1779288971.806902,,,,1779288971.806821823,0.752952680,-0.015935572,-1.053628358,-0.131701364
1779288971.806948,0.048042589,0.400822978,0.000000000,,,,,
1779288971.807775,0.048013231,0.400584033,0.000000000,,,,,
1779288971.807845,,,,1779288971.807653427,0.752939374,-0.015895379,-1.053738325,-0.131366032
1779288971.808655,,,,1779288971.808557987,0.752924901,-0.015851542,-1.053857933,-0.131000285
1779288971.808700,0.048013231,0.400584033,0.000000000,,,,,
1779288971.809577,,,,1779288971.809492111,0.752910126,-0.015806716,-1.053980034,-0.130626295
1779288971.809583,0.047956005,0.400104358,0.000000000,,,,,
1779288971.810547,,,,1779288971.810495138,0.752894242,-0.015758405,-1.054111300,-0.130223235
1779288971.810565,0.047926640,0.399858218,0.000000000,,,,,
1779288971.811374,0.047896589,0.399606329,0.000000000,,,,,
1779288971.811467,,,,1779288971.811310768,0.752881449,-0.015719427,-1.054217011,-0.129898033
1779288971.812348,0.047896589,0.399606329,0.000000000,,,,,
1779288971.812461,,,,1779288971.812248707,0.752867115,-0.015675629,-1.054335460,-0.129532622
1779288971.813257,0.047837978,0.399115045,0.000000000,,,,,
1779288971.813328,,,,1779288971.813185215,0.752852521,-0.015630966,-1.054456047,-0.129159997
1779288971.814276,,,,1779288971.814115763,0.752837864,-0.015585977,-1.054577160,-0.128784656
1779288971.814325,0.047837978,0.399115045,0.000000000,,,,,
1779288971.815074,0.047778444,0.398616044,0.000000000,,,,,
1779288971.815113,,,,1779288971.815000534,0.752824241,-0.015544106,-1.054689717,-0.128435321
1779288971.816061,,,,1779288971.815950155,0.752809420,-0.015498413,-1.054812181,-0.128054108
1779288971.816106,0.047778444,0.398616044,0.000000000,,,,,
1779288971.816908,,,,1779288971.816831112,0.752795755,-0.015456226,-1.054925078,-0.127702139
1779288971.816951,0.047719864,0.398125038,0.000000000,,,,,
1779288971.817852,,,,1779288971.817728043,0.752781687,-0.015412698,-1.055041306,-0.127338987
1779288971.817896,0.047688994,0.397866288,0.000000000,,,,,
1779288971.818812,0.047688994,0.397866288,0.000000000,,,,,
1779288971.818852,,,,1779288971.818742037,0.752766212,-0.015364664,-1.055169161,-0.126938248
1779288971.819613,0.047631010,0.397380293,0.000000000,,,,,
1779288971.819778,,,,1779288971.819573402,0.752753507,-0.015325179,-1.055274118,-0.126608824
1779288971.820532,0.047598453,0.397107409,0.000000000,,,,,
1779288971.820660,,,,1779288971.820491076,0.752739563,-0.015281744,-1.055389321,-0.126246457
1779288971.821594,,,,1779288971.821455479,0.752724642,-0.015235128,-1.055512582,-0.125857542
1779288971.821637,0.047598453,0.397107409,0.000000000,,,,,
1779288971.822452,0.047542182,0.396635777,0.000000000,,,,,
1779288971.822517,,,,1779288971.822341442,0.752711296,-0.015193368,-1.055622827,-0.125509143
1779288971.823260,0.047510486,0.396370124,0.000000000,,,,,
1779288971.823361,,,,1779288971.823226929,0.752697809,-0.015151075,-1.055734237,-0.125156307
1779288971.824322,,,,1779288971.824218273,0.752682749,-0.015103729,-1.055858642,-0.124761307
1779288971.824364,0.047482072,0.396131970,0.000000000,,,,,
1779288971.825133,0.048036635,0.392772424,0.000000000,,,,,
1779288971.825259,,,,1779288971.825087786,0.752669924,-0.015062830,-1.055964579,-0.124426900
1779288971.826121,,,,1779288971.826032162,0.752655748,-0.015018070,-1.056081674,-0.124053472
1779288971.826146,0.047420980,0.395619949,0.000000000,,,,,
1779288971.826995,0.047392906,0.395391479,0.000000000,,,,,
1779288971.827114,,,,1779288971.826950312,0.752641925,-0.014974319,-1.056195855,-0.123688471
1779288971.827873,0.047362321,0.395135146,0.000000000,,,,,
1779288971.827992,,,,1779288971.827812433,0.752628943,-0.014933145,-1.056303085,-0.123344962
1779288971.829011,,,,1779288971.828770399,0.752614899,-0.014888499,-1.056419078,-0.122972488
1779288971.829032,0.047332394,0.394884327,0.000000000,,,,,
1779288971.829802,,,,1779288971.829676867,0.752601553,-0.014845974,-1.056529308,-0.122617711
1779288971.829844,0.047304202,0.394648047,0.000000000,,,,,
1779288971.830697,,,,1779288971.830563545,0.752588059,-0.014802878,-1.056640762,-0.122258174
1779288971.830717,0.047273600,0.394391566,0.000000000,,,,,
1779288971.831630,0.047273600,0.394391566,0.000000000,,,,,
1779288971.831677,,,,1779288971.831540823,0.752573904,-0.014757534,-1.056757666,-0.121879884
1779288971.832473,,,,1779288971.832394361,0.752561200,-0.014716267,-1.056862585,-0.121542231
1779288971.832490,0.047804983,0.391147828,0.000000000,,,,,
1779288971.833478,,,,1779288971.833327532,0.752547504,-0.014672224,-1.056975695,-0.121174792
1779288971.833523,0.047183631,0.393637550,0.000000000,,,,,
1779288971.834277,0.047155067,0.393404816,0.000000000,,,,,
1779288971.834393,,,,1779288971.834234238,0.752534236,-0.014629456,-1.057085273,-0.120817987
1779288971.835233,0.047155067,0.393404816,0.000000000,,,,,
1779288971.835304,,,,1779288971.835166931,0.752520415,-0.014584772,-1.057199406,-0.120445199
1779288971.836154,,,,1779288971.836041689,0.752507720,-0.014543663,-1.057304244,-0.120102232
1779288971.836193,0.047095220,0.392903260,0.000000000,,,,,
1779288971.837037,0.047064357,0.392644605,0.000000000,,,,,
1779288971.837093,,,,1779288971.836986780,0.752494199,-0.014499776,-1.057415896,-0.119736098
1779288971.838029,0.047064357,0.392644605,0.000000000,,,,,
1779288971.838061,,,,1779288971.837903738,0.752480739,-0.014455953,-1.057527045,-0.119370496
1779288971.838870,,,,1779288971.838806868,0.752467835,-0.014413871,-1.057633599,-0.119019416
1779288971.838913,0.047005576,0.392151994,0.000000000,,,,,
1779288971.839902,0.047005576,0.392151994,0.000000000,,,,,
1779288971.840006,,,,1779288971.839854956,0.752454189,-0.014369233,-1.057746269,-0.118647019
1779288971.840713,0.047499857,0.388686512,0.000000000,,,,,
1779288971.840756,,,,1779288971.840660095,0.752441434,-0.014326943,-1.057851595,-0.118300962
1779288971.841700,,,,1779288971.841580868,0.752428080,-0.014283080,-1.057961856,-0.117935037
1779288971.841743,0.046915043,0.391393288,0.000000000,,,,,
1779288971.842636,,,,1779288971.842471123,0.752415426,-0.014241420,-1.058066339,-0.117587476
1779288971.842674,0.046885509,0.391152557,0.000000000,,,,,
1779288971.843676,0.046855000,0.390896893,0.000000000,,,,,
1779288971.843767,,,,1779288971.843599319,0.752400923,-0.014193545,-1.058186078,-0.117188071
1779288971.844501,0.047449878,0.387708896,0.000000000,,,,,
1779288971.844537,,,,1779288971.844363213,0.752388726,-0.014152652,-1.058286785,-0.116853937
1779288971.845325,,,,1779288971.845223427,0.752376409,-0.014111809,-1.058388484,-0.116513197
1779288971.845369,0.046792622,0.390374149,0.000000000,,,,,
1779288971.846279,,,,1779288971.846145630,0.752363567,-0.014069124,-1.058494509,-0.116157086
1779288971.846322,0.046763926,0.390140722,0.000000000,,,,,
1779288971.847138,0.046763926,0.390140722,0.000000000,,,,,
1779288971.847185,,,,1779288971.847094297,0.752350191,-0.014024524,-1.058604935,-0.115785001
1779288971.848057,0.046705557,0.389651595,0.000000000,,,,,
1779288971.848095,,,,1779288971.848009825,0.752337543,-0.013982276,-1.058709353,-0.115432532
1779288971.849074,,,,1779288971.848989010,0.752323479,-0.013935169,-1.058825458,-0.115039535
1779288971.849115,0.046674333,0.389389937,0.000000000,,,,,
1779288971.849908,0.046644732,0.389141885,0.000000000,,,,,
1779288971.849971,,,,1779288971.849821091,0.752312329,-0.013897747,-1.058917501,-0.114727335
1779288971.850855,,,,1779288971.850760698,0.752299076,-0.013853152,-1.059026907,-0.114355300
1779288971.850897,0.046611690,0.388864993,0.000000000,,,,,
1779288971.851678,0.046585418,0.388644837,0.000000000,,,,,
1779288971.851785,,,,1779288971.851635456,0.752287068,-0.013812655,-1.059126025,-0.114017443
1779288971.852662,0.046554077,0.388382207,0.000000000,,,,,
1779288971.852724,,,,1779288971.852604151,0.752273758,-0.013767650,-1.059235886,-0.113641983
1779288971.853582,0.046525587,0.388143468,0.000000000,,,,,
1779288971.853651,,,,1779288971.853528500,0.752261424,-0.013725840,-1.059337697,-0.113293179
1779288971.854479,0.046493891,0.387877869,0.000000000,,,,,
1779288971.854528,,,,1779288971.854422808,0.752249063,-0.013683842,-1.059439716,-0.112942816
1779288971.855477,0.046464416,0.387630875,0.000000000,,,,,
1779288971.855511,,,,1779288971.855424881,0.752235735,-0.013638435,-1.059549720,-0.112563999
1779288971.856316,0.046434779,0.387382531,0.000000000,,,,,
1779288971.856365,,,,1779288971.856260300,0.752224020,-0.013598431,-1.059646408,-0.112230265
1779288971.857246,0.046434779,0.387382531,0.000000000,,,,,
1779288971.857340,,,,1779288971.857204437,0.752211218,-0.013554573,-1.059752064,-0.111864381
1779288971.858172,0.046402700,0.387113719,0.000000000,,,,,
1779288971.858262,,,,1779288971.858124495,0.752198826,-0.013512016,-1.059854331,-0.111509354
1779288971.859059,0.046343355,0.386616445,0.000000000,,,,,
1779288971.859184,,,,1779288971.859011173,0.752186454,-0.013469450,-1.059956426,-0.111154246
1779288971.860071,0.046313191,0.386363685,0.000000000,,,,,
1779288971.860131,,,,1779288971.859972239,0.752173910,-0.013426180,-1.060059940,-0.110793268
1779288971.860932,,,,1779288971.860850573,0.752161932,-0.013384760,-1.060158781,-0.110447731
1779288971.860973,0.046282996,0.386110672,0.000000000,,,,,
