__time,/desired_joint_accelerations/data[0],/desired_joint_accelerations/data[1],/desired_joint_accelerations/layout/data_offset,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781199590.277786,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.278675,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.279665,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.280801,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.281849,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.282902,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.283901,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.285002,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.285941,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.287014,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.288103,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.289135,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.290232,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.291268,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.292259,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.293329,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.294367,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.295582,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.296470,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.297513,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.298494,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.299575,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.300574,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.301616,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.302771,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.303710,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.304841,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.305970,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.306861,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.307961,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.308978,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.310081,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.311276,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.312150,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.313221,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.314261,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.315260,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.316311,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.317333,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.318402,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.319504,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.320667,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.321592,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.322631,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.323668,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.324731,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.325764,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.326766,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.327805,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.328877,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.329905,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.331054,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.332062,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.333078,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.334166,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.335156,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.336270,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.337379,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.338351,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.339321,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.340348,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.341444,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.342467,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.343509,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.344611,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.345584,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.346711,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.347731,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.348763,1.000000000,1.000000000,0.000000000,,,,,,,,
1781199590.349803,1.000000000,1.000000000,0.000000000,,,,,,,,
